id,sentence_id,kotoba_id,created_at
1580,1579,776,2026-07-12T14:21:13.326412+00:00
1581,1580,886,2026-07-12T14:21:13.326412+00:00
1582,1581,748,2026-07-12T14:21:13.326412+00:00
1583,1582,712,2026-07-12T14:21:13.326412+00:00
1584,1583,765,2026-07-12T14:21:13.326412+00:00
1585,1584,698,2026-07-12T14:21:13.326412+00:00
1586,1585,674,2026-07-12T14:21:13.326412+00:00
1587,1586,705,2026-07-12T14:21:13.326412+00:00
1588,1587,827,2026-07-12T14:21:13.326412+00:00
1589,1588,812,2026-07-12T14:21:13.326412+00:00
1590,1589,905,2026-07-12T14:21:13.326412+00:00
1591,1590,683,2026-07-12T14:21:13.326412+00:00
1592,1591,935,2026-07-12T14:21:13.326412+00:00
1593,1592,681,2026-07-12T14:21:13.326412+00:00
1594,1593,737,2026-07-12T14:21:13.326412+00:00
1595,1594,817,2026-07-12T14:21:13.326412+00:00
1596,1595,880,2026-07-12T14:21:13.326412+00:00
1597,1596,815,2026-07-12T14:21:13.326412+00:00
1598,1597,926,2026-07-12T14:21:13.326412+00:00
1599,1598,823,2026-07-12T14:21:13.326412+00:00
1600,1599,790,2026-07-12T14:21:13.326412+00:00
1601,1600,823,2026-07-12T14:21:13.326412+00:00
1602,1601,905,2026-07-12T14:21:13.326412+00:00
1603,1602,839,2026-07-12T14:21:13.326412+00:00
1604,1603,914,2026-07-12T14:21:13.326412+00:00
1605,1604,904,2026-07-12T14:21:13.326412+00:00
1606,1605,862,2026-07-12T14:21:13.326412+00:00
1607,1606,908,2026-07-12T14:21:13.326412+00:00
1608,1607,828,2026-07-12T14:21:13.326412+00:00
1609,1608,809,2026-07-12T14:21:13.326412+00:00
1610,1609,894,2026-07-12T14:21:13.326412+00:00
1611,1610,931,2026-07-12T14:21:13.326412+00:00
1612,1611,891,2026-07-12T14:21:13.326412+00:00
1613,1612,841,2026-07-12T14:21:13.326412+00:00
1614,1613,834,2026-07-12T14:21:13.326412+00:00
1615,1614,831,2026-07-12T14:21:13.326412+00:00
1616,1615,930,2026-07-12T14:21:13.326412+00:00
1617,1616,831,2026-07-12T14:21:13.326412+00:00
1618,1617,950,2026-07-12T14:21:13.326412+00:00
1619,1618,915,2026-07-12T14:21:13.326412+00:00
1620,1619,897,2026-07-12T14:21:13.326412+00:00
1621,1620,890,2026-07-12T14:21:13.326412+00:00
1622,1621,889,2026-07-12T14:21:13.326412+00:00
1623,1622,813,2026-07-12T14:21:13.326412+00:00
1624,1623,945,2026-07-12T14:21:13.326412+00:00
1625,1624,841,2026-07-12T14:21:13.326412+00:00
1626,1625,934,2026-07-12T14:21:13.326412+00:00
1627,1626,828,2026-07-12T14:21:13.326412+00:00
1628,1627,1057,2026-07-12T14:21:13.326412+00:00
1629,1628,903,2026-07-12T14:21:13.326412+00:00
1630,1629,820,2026-07-12T14:21:13.326412+00:00
1631,1630,861,2026-07-12T14:21:13.326412+00:00
1632,1631,895,2026-07-12T14:21:13.326412+00:00
1633,1632,898,2026-07-12T14:21:13.326412+00:00
1634,1633,896,2026-07-12T14:21:13.326412+00:00
1635,1634,914,2026-07-12T14:21:13.326412+00:00
1636,1635,849,2026-07-12T14:21:13.326412+00:00
1637,1636,834,2026-07-12T14:21:13.326412+00:00
1638,1637,931,2026-07-12T14:21:13.326412+00:00
1639,1638,940,2026-07-12T14:21:13.326412+00:00
1640,1639,819,2026-07-12T14:21:13.326412+00:00
1641,1640,889,2026-07-12T14:21:13.326412+00:00
1642,1641,901,2026-07-12T14:21:13.326412+00:00
1643,1642,894,2026-07-12T14:21:13.326412+00:00
1644,1643,937,2026-07-12T14:21:13.326412+00:00
1645,1644,900,2026-07-12T14:21:13.326412+00:00
1646,1645,840,2026-07-12T14:21:13.326412+00:00
1647,1646,868,2026-07-12T14:21:13.326412+00:00
1648,1648,820,2026-07-12T14:21:13.326412+00:00
1649,1649,875,2026-07-12T14:21:13.326412+00:00
1650,1650,843,2026-07-12T14:21:13.326412+00:00
1651,1651,838,2026-07-12T14:21:13.326412+00:00
1652,1652,808,2026-07-12T14:21:13.326412+00:00
1653,1653,925,2026-07-12T14:21:13.326412+00:00
1654,1654,851,2026-07-12T14:21:13.326412+00:00
1655,1655,861,2026-07-12T14:21:13.326412+00:00
1656,1656,838,2026-07-12T14:21:13.326412+00:00
1657,1657,922,2026-07-12T14:21:13.326412+00:00
1658,1658,840,2026-07-12T14:21:13.326412+00:00
1659,1659,824,2026-07-12T14:21:13.326412+00:00
1660,1660,946,2026-07-12T14:21:13.326412+00:00
1661,1661,925,2026-07-12T14:21:13.326412+00:00
1662,1662,849,2026-07-12T14:21:13.326412+00:00
1663,1663,919,2026-07-12T14:21:13.326412+00:00
1664,1664,836,2026-07-12T14:21:13.326412+00:00
1665,1665,813,2026-07-12T14:21:13.326412+00:00
1666,1666,910,2026-07-12T14:21:13.326412+00:00
1667,1667,12,2026-07-12T14:21:13.326412+00:00
1668,1668,850,2026-07-12T14:21:13.326412+00:00
1669,1669,871,2026-07-12T14:21:13.326412+00:00
1670,1670,1021,2026-07-12T14:21:13.326412+00:00
1671,1671,893,2026-07-12T14:21:13.326412+00:00
1672,1672,864,2026-07-12T14:21:13.326412+00:00
1673,1673,845,2026-07-12T14:21:13.326412+00:00
1674,1674,864,2026-07-12T14:21:13.326412+00:00
1675,1675,923,2026-07-12T14:21:13.326412+00:00
1676,1676,902,2026-07-12T14:21:13.326412+00:00
1677,1677,942,2026-07-12T14:21:13.326412+00:00
1678,1678,832,2026-07-12T14:21:13.326412+00:00
1679,1679,921,2026-07-12T14:21:13.326412+00:00
1680,1680,950,2026-07-12T14:21:13.326412+00:00
1681,1681,903,2026-07-12T14:21:13.326412+00:00
1682,1682,879,2026-07-12T14:21:13.326412+00:00
1683,1683,869,2026-07-12T14:21:13.326412+00:00
1684,1684,949,2026-07-12T14:21:13.326412+00:00
1685,1685,866,2026-07-12T14:21:13.326412+00:00
1686,1686,915,2026-07-12T14:21:13.326412+00:00
1687,1687,928,2026-07-12T14:21:13.326412+00:00
1688,1688,933,2026-07-12T14:21:13.326412+00:00
1689,1689,891,2026-07-12T14:21:13.326412+00:00
1690,1690,875,2026-07-12T14:21:13.326412+00:00
1691,1691,848,2026-07-12T14:21:13.326412+00:00
1692,1692,848,2026-07-12T14:21:13.326412+00:00
1693,1693,882,2026-07-12T14:21:13.326412+00:00
1694,1694,910,2026-07-12T14:21:13.326412+00:00
1695,1695,940,2026-07-12T14:21:13.326412+00:00
1696,1696,938,2026-07-12T14:21:13.326412+00:00
1697,1697,818,2026-07-12T14:21:13.326412+00:00
1698,1698,1057,2026-07-12T14:21:13.326412+00:00
1699,1699,835,2026-07-12T14:21:13.326412+00:00
1700,1700,898,2026-07-12T14:21:13.326412+00:00
1701,1701,842,2026-07-12T14:21:13.326412+00:00
1702,1702,818,2026-07-12T14:21:13.326412+00:00
1703,1703,923,2026-07-12T14:21:13.326412+00:00
1704,1704,908,2026-07-12T14:21:13.326412+00:00
1705,1705,920,2026-07-12T14:21:13.326412+00:00
1706,1706,1074,2026-07-12T14:21:13.326412+00:00
1707,1707,816,2026-07-12T14:21:13.326412+00:00
1708,1708,857,2026-07-12T14:21:13.326412+00:00
1709,1709,878,2026-07-12T14:21:13.326412+00:00
1710,1710,862,2026-07-12T14:21:13.326412+00:00
1711,1711,816,2026-07-12T14:21:13.326412+00:00
1712,1712,1021,2026-07-12T14:21:13.326412+00:00
1713,1713,895,2026-07-12T14:21:13.326412+00:00
1714,2242,1202,2026-07-12T14:21:13.326412+00:00
1715,1714,844,2026-07-12T14:21:13.326412+00:00
1716,1715,819,2026-07-12T14:21:13.326412+00:00
1717,1716,866,2026-07-12T14:21:13.326412+00:00
1718,1717,851,2026-07-12T14:21:13.326412+00:00
1719,1718,918,2026-07-12T14:21:13.326412+00:00
1720,1719,913,2026-07-12T14:21:13.326412+00:00
1721,1720,843,2026-07-12T14:21:13.326412+00:00
1722,1721,938,2026-07-12T14:21:13.326412+00:00
1723,1722,887,2026-07-12T14:21:13.326412+00:00
1724,1723,844,2026-07-12T14:21:13.326412+00:00
1725,1724,832,2026-07-12T14:21:13.326412+00:00
1726,1725,904,2026-07-12T14:21:13.326412+00:00
1727,1726,892,2026-07-12T14:21:13.326412+00:00
1728,1727,941,2026-07-12T14:21:13.326412+00:00
1729,1728,897,2026-07-12T14:21:13.326412+00:00
1730,1729,890,2026-07-12T14:21:13.326412+00:00
1731,1730,867,2026-07-12T14:21:13.326412+00:00
1732,1731,887,2026-07-12T14:21:13.326412+00:00
1733,1732,871,2026-07-12T14:21:13.326412+00:00
1734,1733,930,2026-07-12T14:21:13.326412+00:00
1735,1734,922,2026-07-12T14:21:13.326412+00:00
1736,1735,929,2026-07-12T14:21:13.326412+00:00
1737,1736,857,2026-07-12T14:21:13.326412+00:00
1738,1737,892,2026-07-12T14:21:13.326412+00:00
1739,1738,941,2026-07-12T14:21:13.326412+00:00
1740,1739,12,2026-07-12T14:21:13.326412+00:00
1741,1740,830,2026-07-12T14:21:13.326412+00:00
1742,1741,11,2026-07-12T14:21:13.326412+00:00
1743,1742,835,2026-07-12T14:21:13.326412+00:00
1744,1743,949,2026-07-12T14:21:13.326412+00:00
1745,1744,885,2026-07-12T14:21:13.326412+00:00
1746,1745,899,2026-07-12T14:21:13.326412+00:00
1747,1746,906,2026-07-12T14:21:13.326412+00:00
1748,1747,758,2026-07-12T14:21:13.326412+00:00
1749,1748,945,2026-07-12T14:21:13.326412+00:00
1750,1749,822,2026-07-12T14:21:13.326412+00:00
1751,1750,846,2026-07-12T14:21:13.326412+00:00
1752,1751,896,2026-07-12T14:21:13.326412+00:00
1753,1752,809,2026-07-12T14:21:13.326412+00:00
1754,1753,946,2026-07-12T14:21:13.326412+00:00
1755,1754,11,2026-07-12T14:21:13.326412+00:00
1756,1755,929,2026-07-12T14:21:13.326412+00:00
1757,1756,873,2026-07-12T14:21:13.326412+00:00
1758,1757,850,2026-07-12T14:21:13.326412+00:00
1759,1758,899,2026-07-12T14:21:13.326412+00:00
1760,1759,918,2026-07-12T14:21:13.326412+00:00
1761,1760,808,2026-07-12T14:21:13.326412+00:00
1762,1761,830,2026-07-12T14:21:13.326412+00:00
1763,1762,921,2026-07-12T14:21:13.326412+00:00
1764,1763,937,2026-07-12T14:21:13.326412+00:00
1765,1764,933,2026-07-12T14:21:13.326412+00:00
1766,1765,927,2026-07-12T14:21:13.326412+00:00
1767,1766,876,2026-07-12T14:21:13.326412+00:00
1768,1767,919,2026-07-12T14:21:13.326412+00:00
1769,1768,882,2026-07-12T14:21:13.326412+00:00
1770,1769,853,2026-07-12T14:21:13.326412+00:00
1771,1770,902,2026-07-12T14:21:13.326412+00:00
1772,1771,901,2026-07-12T14:21:13.326412+00:00
1773,1772,879,2026-07-12T14:21:13.326412+00:00
1774,1773,906,2026-07-12T14:21:13.326412+00:00
1775,1774,867,2026-07-12T14:21:13.326412+00:00
1776,1775,885,2026-07-12T14:21:13.326412+00:00
1777,1776,893,2026-07-12T14:21:13.326412+00:00
1778,1777,876,2026-07-12T14:21:13.326412+00:00
1779,1778,909,2026-07-12T14:21:13.326412+00:00
1780,1779,877,2026-07-12T14:21:13.326412+00:00
1781,1780,837,2026-07-12T14:21:13.326412+00:00
1782,1781,854,2026-07-12T14:21:13.326412+00:00
1783,1782,909,2026-07-12T14:21:13.326412+00:00
1784,1783,846,2026-07-12T14:21:13.326412+00:00
1785,1784,869,2026-07-12T14:21:13.326412+00:00
1786,1785,842,2026-07-12T14:21:13.326412+00:00
1787,1786,822,2026-07-12T14:21:13.326412+00:00
1788,1787,928,2026-07-12T14:21:13.326412+00:00
1789,1788,758,2026-07-12T14:21:13.326412+00:00
1790,1789,873,2026-07-12T14:21:13.326412+00:00
1791,1790,927,2026-07-12T14:21:13.326412+00:00
1792,1791,854,2026-07-12T14:21:13.326412+00:00
1793,1792,837,2026-07-12T14:21:13.326412+00:00
1794,1793,934,2026-07-12T14:21:13.326412+00:00
1795,1794,900,2026-07-12T14:21:13.326412+00:00
1796,1795,845,2026-07-12T14:21:13.326412+00:00
1797,1796,877,2026-07-12T14:21:13.326412+00:00
1798,1797,836,2026-07-12T14:21:13.326412+00:00
1799,1798,853,2026-07-12T14:21:13.326412+00:00
1800,1799,868,2026-07-12T14:21:13.326412+00:00
1801,1800,824,2026-07-12T14:21:13.326412+00:00
1802,1801,942,2026-07-12T14:21:13.326412+00:00
1803,1802,878,2026-07-12T14:21:13.326412+00:00
1804,1803,9,2026-07-12T14:21:13.326412+00:00
1805,1804,997,2026-07-12T14:21:13.326412+00:00
1806,1805,43,2026-07-12T14:21:13.326412+00:00
1807,1806,44,2026-07-12T14:21:13.326412+00:00
1808,1807,966,2026-07-12T14:21:13.326412+00:00
1809,1808,1069,2026-07-12T14:21:13.326412+00:00
1810,1809,984,2026-07-12T14:21:13.326412+00:00
1811,1810,974,2026-07-12T14:21:13.326412+00:00
1812,1811,1035,2026-07-12T14:21:13.326412+00:00
1813,1812,1054,2026-07-12T14:21:13.326412+00:00
1814,1813,1020,2026-07-12T14:21:13.326412+00:00
1815,1814,987,2026-07-12T14:21:13.326412+00:00
1816,1815,9,2026-07-12T14:21:13.326412+00:00
1817,1816,1029,2026-07-12T14:21:13.326412+00:00
1818,1817,1079,2026-07-12T14:21:13.326412+00:00
1819,1818,1044,2026-07-12T14:21:13.326412+00:00
1820,1819,1031,2026-07-12T14:21:13.326412+00:00
1821,1820,680,2026-07-12T14:21:13.326412+00:00
1822,1821,999,2026-07-12T14:21:13.326412+00:00
1823,1822,1054,2026-07-12T14:21:13.326412+00:00
1824,1823,1042,2026-07-12T14:21:13.326412+00:00
1825,1824,1025,2026-07-12T14:21:13.326412+00:00
1826,1825,1003,2026-07-12T14:21:13.326412+00:00
1827,1826,1078,2026-07-12T14:21:13.326412+00:00
1828,1827,1062,2026-07-12T14:21:13.326412+00:00
1829,1828,1036,2026-07-12T14:21:13.326412+00:00
1830,1829,41,2026-07-12T14:21:13.326412+00:00
1831,1830,881,2026-07-12T14:21:13.326412+00:00
1832,1831,1069,2026-07-12T14:21:13.326412+00:00
1833,1832,988,2026-07-12T14:21:13.326412+00:00
1834,1833,1058,2026-07-12T14:21:13.326412+00:00
1835,1834,991,2026-07-12T14:21:13.326412+00:00
1836,1835,1076,2026-07-12T14:21:13.326412+00:00
1837,1836,1050,2026-07-12T14:21:13.326412+00:00
1838,1837,1050,2026-07-12T14:21:13.326412+00:00
1839,1838,990,2026-07-12T14:21:13.326412+00:00
1840,1839,1064,2026-07-12T14:21:13.326412+00:00
1841,1840,995,2026-07-12T14:21:13.326412+00:00
1842,1841,981,2026-07-12T14:21:13.326412+00:00
1843,1842,999,2026-07-12T14:21:13.326412+00:00
1844,1843,1056,2026-07-12T14:21:13.326412+00:00
1845,1844,822,2026-07-12T14:21:13.326412+00:00
1846,1845,1086,2026-07-12T14:21:13.326412+00:00
1847,1846,1011,2026-07-12T14:21:13.326412+00:00
1848,1847,988,2026-07-12T14:21:13.326412+00:00
1849,1848,1059,2026-07-12T14:21:13.326412+00:00
1850,1849,1022,2026-07-12T14:21:13.326412+00:00
1851,1850,1008,2026-07-12T14:21:13.326412+00:00
1852,1851,961,2026-07-12T14:21:13.326412+00:00
1853,1852,1086,2026-07-12T14:21:13.326412+00:00
1854,1853,977,2026-07-12T14:21:13.326412+00:00
1855,1854,1053,2026-07-12T14:21:13.326412+00:00
1856,1855,1019,2026-07-12T14:21:13.326412+00:00
1857,1856,1026,2026-07-12T14:21:13.326412+00:00
1858,1857,960,2026-07-12T14:21:13.326412+00:00
1859,1858,1011,2026-07-12T14:21:13.326412+00:00
1860,1859,965,2026-07-12T14:21:13.326412+00:00
1861,1860,1004,2026-07-12T14:21:13.326412+00:00
1862,1861,1066,2026-07-12T14:21:13.326412+00:00
1863,1862,1034,2026-07-12T14:21:13.326412+00:00
1864,1863,1015,2026-07-12T14:21:13.326412+00:00
1865,1864,790,2026-07-12T14:21:13.326412+00:00
1866,1865,974,2026-07-12T14:21:13.326412+00:00
1867,1866,1062,2026-07-12T14:21:13.326412+00:00
1868,1867,978,2026-07-12T14:21:13.326412+00:00
1869,1868,1088,2026-07-12T14:21:13.326412+00:00
1870,1869,972,2026-07-12T14:21:13.326412+00:00
1871,1870,1053,2026-07-12T14:21:13.326412+00:00
1872,1871,985,2026-07-12T14:21:13.326412+00:00
1873,1872,963,2026-07-12T14:21:13.326412+00:00
1874,1873,1038,2026-07-12T14:21:13.326412+00:00
1875,1874,747,2026-07-12T14:21:13.326412+00:00
1876,1875,1001,2026-07-12T14:21:13.326412+00:00
1877,1876,1042,2026-07-12T14:21:13.326412+00:00
1878,1877,1071,2026-07-12T14:21:13.326412+00:00
1879,1878,1000,2026-07-12T14:21:13.326412+00:00
1880,1879,42,2026-07-12T14:21:13.326412+00:00
1881,1880,1060,2026-07-12T14:21:13.326412+00:00
1882,1881,981,2026-07-12T14:21:13.326412+00:00
1883,1882,1060,2026-07-12T14:21:13.326412+00:00
1884,1883,977,2026-07-12T14:21:13.326412+00:00
1885,1884,1075,2026-07-12T14:21:13.326412+00:00
1886,1885,952,2026-07-12T14:21:13.326412+00:00
1887,1886,1070,2026-07-12T14:21:13.326412+00:00
1888,1887,1074,2026-07-12T14:21:13.326412+00:00
1889,1888,959,2026-07-12T14:21:13.326412+00:00
1890,1889,1015,2026-07-12T14:21:13.326412+00:00
1891,1890,1078,2026-07-12T14:21:13.326412+00:00
1892,1891,1045,2026-07-12T14:21:13.326412+00:00
1893,1892,1035,2026-07-12T14:21:13.326412+00:00
1894,1893,43,2026-07-12T14:21:13.326412+00:00
1895,1894,1013,2026-07-12T14:21:13.326412+00:00
1896,1895,1026,2026-07-12T14:21:13.326412+00:00
1897,1896,1044,2026-07-12T14:21:13.326412+00:00
1898,1897,1037,2026-07-12T14:21:13.326412+00:00
1899,1898,1001,2026-07-12T14:21:13.326412+00:00
1900,1899,1055,2026-07-12T14:21:13.326412+00:00
1901,1900,790,2026-07-12T14:21:13.326412+00:00
1902,1901,1055,2026-07-12T14:21:13.326412+00:00
1903,1902,1076,2026-07-12T14:21:13.326412+00:00
1904,1903,1020,2026-07-12T14:21:13.326412+00:00
1905,1904,1043,2026-07-12T14:21:13.326412+00:00
1906,1905,1082,2026-07-12T14:21:13.326412+00:00
1907,1906,1013,2026-07-12T14:21:13.326412+00:00
1908,1907,1083,2026-07-12T14:21:13.326412+00:00
1909,1908,771,2026-07-12T14:21:13.326412+00:00
1910,1909,965,2026-07-12T14:21:13.326412+00:00
1911,1910,986,2026-07-12T14:21:13.326412+00:00
1912,1911,969,2026-07-12T14:21:13.326412+00:00
1913,1912,991,2026-07-12T14:21:13.326412+00:00
1914,1913,1075,2026-07-12T14:21:13.326412+00:00
1915,1914,1083,2026-07-12T14:21:13.326412+00:00
1916,1915,858,2026-07-12T14:21:13.326412+00:00
1917,1916,1061,2026-07-12T14:21:13.326412+00:00
1918,1917,1064,2026-07-12T14:21:13.326412+00:00
1919,1918,1022,2026-07-12T14:21:13.326412+00:00
1920,1919,1000,2026-07-12T14:21:13.326412+00:00
1921,1920,1088,2026-07-12T14:21:13.326412+00:00
1922,1921,957,2026-07-12T14:21:13.326412+00:00
1923,1922,963,2026-07-12T14:21:13.326412+00:00
1924,1923,1003,2026-07-12T14:21:13.326412+00:00
1925,1924,1072,2026-07-12T14:21:13.326412+00:00
1926,1925,994,2026-07-12T14:21:13.326412+00:00
1927,1926,957,2026-07-12T14:21:13.326412+00:00
1928,1927,1018,2026-07-12T14:21:13.326412+00:00
1929,1928,973,2026-07-12T14:21:13.326412+00:00
1930,1929,858,2026-07-12T14:21:13.326412+00:00
1931,1930,964,2026-07-12T14:21:13.326412+00:00
1932,1931,975,2026-07-12T14:21:13.326412+00:00
1933,1932,993,2026-07-12T14:21:13.326412+00:00
1934,1933,975,2026-07-12T14:21:13.326412+00:00
1935,1934,1004,2026-07-12T14:21:13.326412+00:00
1936,1935,1034,2026-07-12T14:21:13.326412+00:00
1937,1936,967,2026-07-12T14:21:13.326412+00:00
1938,1937,987,2026-07-12T14:21:13.326412+00:00
1939,1938,970,2026-07-12T14:21:13.326412+00:00
1940,1939,1066,2026-07-12T14:21:13.326412+00:00
1941,1940,1031,2026-07-12T14:21:13.326412+00:00
1942,1941,1019,2026-07-12T14:21:13.326412+00:00
1943,1942,1059,2026-07-12T14:21:13.326412+00:00
1944,1943,970,2026-07-12T14:21:13.326412+00:00
1945,1944,1023,2026-07-12T14:21:13.326412+00:00
1946,1945,881,2026-07-12T14:21:13.326412+00:00
1947,1946,1018,2026-07-12T14:21:13.326412+00:00
1948,1947,951,2026-07-12T14:21:13.326412+00:00
1949,1948,1082,2026-07-12T14:21:13.326412+00:00
1950,1949,1038,2026-07-12T14:21:13.326412+00:00
1951,1950,1056,2026-07-12T14:21:13.326412+00:00
1952,1951,998,2026-07-12T14:21:13.326412+00:00
1953,1952,964,2026-07-12T14:21:13.326412+00:00
1954,1953,1037,2026-07-12T14:21:13.326412+00:00
1955,1954,1036,2026-07-12T14:21:13.326412+00:00
1956,1955,1002,2026-07-12T14:21:13.326412+00:00
1957,1956,960,2026-07-12T14:21:13.326412+00:00
1958,1957,985,2026-07-12T14:21:13.326412+00:00
1959,1958,997,2026-07-12T14:21:13.326412+00:00
1960,1959,972,2026-07-12T14:21:13.326412+00:00
1961,1960,980,2026-07-12T14:21:13.326412+00:00
1962,1961,1058,2026-07-12T14:21:13.326412+00:00
1963,1962,990,2026-07-12T14:21:13.326412+00:00
1964,1963,1073,2026-07-12T14:21:13.326412+00:00
1965,1964,1029,2026-07-12T14:21:13.326412+00:00
1966,1965,1010,2026-07-12T14:21:13.326412+00:00
1967,1966,951,2026-07-12T14:21:13.326412+00:00
1968,1967,992,2026-07-12T14:21:13.326412+00:00
1969,1968,1045,2026-07-12T14:21:13.326412+00:00
1970,1969,959,2026-07-12T14:21:13.326412+00:00
1971,1970,980,2026-07-12T14:21:13.326412+00:00
1972,1971,747,2026-07-12T14:21:13.326412+00:00
1973,1972,961,2026-07-12T14:21:13.326412+00:00
1974,1973,822,2026-07-12T14:21:13.326412+00:00
1975,1974,1002,2026-07-12T14:21:13.326412+00:00
1976,1975,1008,2026-07-12T14:21:13.326412+00:00
1977,1976,44,2026-07-12T14:21:13.326412+00:00
1978,1977,1073,2026-07-12T14:21:13.326412+00:00
1979,1978,986,2026-07-12T14:21:13.326412+00:00
1980,1979,995,2026-07-12T14:21:13.326412+00:00
1981,1980,966,2026-07-12T14:21:13.326412+00:00
1982,1981,1071,2026-07-12T14:21:13.326412+00:00
1983,1982,978,2026-07-12T14:21:13.326412+00:00
1984,1983,1079,2026-07-12T14:21:13.326412+00:00
1985,1984,952,2026-07-12T14:21:13.326412+00:00
1986,1985,998,2026-07-12T14:21:13.326412+00:00
1987,1986,994,2026-07-12T14:21:13.326412+00:00
1988,1987,973,2026-07-12T14:21:13.326412+00:00
1989,1988,41,2026-07-12T14:21:13.326412+00:00
1990,1989,1070,2026-07-12T14:21:13.326412+00:00
1991,1990,969,2026-07-12T14:21:13.326412+00:00
1992,1991,1025,2026-07-12T14:21:13.326412+00:00
1993,1992,1043,2026-07-12T14:21:13.326412+00:00
1994,1993,1072,2026-07-12T14:21:13.326412+00:00
1995,1994,1010,2026-07-12T14:21:13.326412+00:00
1996,1995,984,2026-07-12T14:21:13.326412+00:00
1997,1996,1023,2026-07-12T14:21:13.326412+00:00
1998,1997,967,2026-07-12T14:21:13.326412+00:00
1999,1998,1061,2026-07-12T14:21:13.326412+00:00
2000,1999,42,2026-07-12T14:21:13.326412+00:00
2001,2000,992,2026-07-12T14:21:13.326412+00:00
2002,2001,680,2026-07-12T14:21:13.326412+00:00
2003,2002,1199,2026-07-12T14:21:13.326412+00:00
2004,2003,968,2026-07-12T14:21:13.326412+00:00
2005,2004,1024,2026-07-12T14:21:13.326412+00:00
2006,2005,1096,2026-07-12T14:21:13.326412+00:00
2007,2006,982,2026-07-12T14:21:13.326412+00:00
2008,2007,1103,2026-07-12T14:21:13.326412+00:00
2009,2008,1017,2026-07-12T14:21:13.326412+00:00
2010,2009,1007,2026-07-12T14:21:13.326412+00:00
2011,2010,1222,2026-07-12T14:21:13.326412+00:00
2012,2011,1039,2026-07-12T14:21:13.326412+00:00
2013,2012,1084,2026-07-12T14:21:13.326412+00:00
2014,2013,1103,2026-07-12T14:21:13.326412+00:00
2015,2014,979,2026-07-12T14:21:13.326412+00:00
2016,2015,983,2026-07-12T14:21:13.326412+00:00
2017,2016,1173,2026-07-12T14:21:13.326412+00:00
2018,2017,1089,2026-07-12T14:21:13.326412+00:00
2019,2018,1199,2026-07-12T14:21:13.326412+00:00
2020,2019,1178,2026-07-12T14:21:13.326412+00:00
2021,2020,1033,2026-07-12T14:21:13.326412+00:00
2022,2021,1147,2026-07-12T14:21:13.326412+00:00
2023,2022,1007,2026-07-12T14:21:13.326412+00:00
2024,2023,1091,2026-07-12T14:21:13.326412+00:00
2025,2024,1129,2026-07-12T14:21:13.326412+00:00
2026,2025,954,2026-07-12T14:21:13.326412+00:00
2027,2026,955,2026-07-12T14:21:13.326412+00:00
2028,2027,1077,2026-07-12T14:21:13.326412+00:00
2029,2028,1131,2026-07-12T14:21:13.326412+00:00
2030,2029,1006,2026-07-12T14:21:13.326412+00:00
2031,2030,1041,2026-07-12T14:21:13.326412+00:00
2032,2031,1125,2026-07-12T14:21:13.326412+00:00
2033,2032,1156,2026-07-12T14:21:13.326412+00:00
2034,2033,1065,2026-07-12T14:21:13.326412+00:00
2035,2034,1189,2026-07-12T14:21:13.326412+00:00
2036,2035,956,2026-07-12T14:21:13.326412+00:00
2037,2036,1185,2026-07-12T14:21:13.326412+00:00
2038,2037,1215,2026-07-12T14:21:13.326412+00:00
2039,2038,1114,2026-07-12T14:21:13.326412+00:00
2040,2039,1048,2026-07-12T14:21:13.326412+00:00
2041,2040,1085,2026-07-12T14:21:13.326412+00:00
2042,2041,1030,2026-07-12T14:21:13.326412+00:00
2043,2042,993,2026-07-12T14:21:13.326412+00:00
2044,2043,1052,2026-07-12T14:21:13.326412+00:00
2045,2044,983,2026-07-12T14:21:13.326412+00:00
2046,2045,1177,2026-07-12T14:21:13.326412+00:00
2047,2046,1174,2026-07-12T14:21:13.326412+00:00
2048,2047,1084,2026-07-12T14:21:13.326412+00:00
2049,2048,1200,2026-07-12T14:21:13.326412+00:00
2050,2049,955,2026-07-12T14:21:13.326412+00:00
2051,2050,1119,2026-07-12T14:21:13.326412+00:00
2052,2051,996,2026-07-12T14:21:13.326412+00:00
2053,2052,954,2026-07-12T14:21:13.326412+00:00
2054,2053,1052,2026-07-12T14:21:13.326412+00:00
2055,2054,1222,2026-07-12T14:21:13.326412+00:00
2056,2055,996,2026-07-12T14:21:13.326412+00:00
2057,2056,1210,2026-07-12T14:21:13.326412+00:00
2058,2057,1182,2026-07-12T14:21:13.326412+00:00
2059,2058,1178,2026-07-12T14:21:13.326412+00:00
2060,2059,1179,2026-07-12T14:21:13.326412+00:00
2061,2060,1174,2026-07-12T14:21:13.326412+00:00
2062,2061,1014,2026-07-12T14:21:13.326412+00:00
2063,2062,1009,2026-07-12T14:21:13.326412+00:00
2064,2063,1197,2026-07-12T14:21:13.326412+00:00
2065,2064,1132,2026-07-12T14:21:13.326412+00:00
2066,2065,1077,2026-07-12T14:21:13.326412+00:00
2067,2066,1108,2026-07-12T14:21:13.326412+00:00
2068,2067,1223,2026-07-12T14:21:13.326412+00:00
2069,2068,1182,2026-07-12T14:21:13.326412+00:00
2070,2069,1028,2026-07-12T14:21:13.326412+00:00
2071,2070,1122,2026-07-12T14:21:13.326412+00:00
2072,2071,1092,2026-07-12T14:21:13.326412+00:00
